source_book,word,pos,meaning_zh
高考3500词,hunt,verb,寻找；狩猎，猎取
高考3500词,hurricane,noun,飓风，十二级风
高考3500词,hurry,verb,赶快；急忙
高考3500词,husband,noun,丈夫
高考3500词,hydrogen,noun,氢
高考3500词,I,pronoun,我
高考3500词,ice,noun,冰
高考3500词,ice cream,noun,冰淇淋
高考3500词,idea,noun,主意，意见，打算，想法
高考3500词,identification,noun,认出，证明
高考3500词,identify,verb,认出，证明
高考3500词,idiom,noun,习语，成语
高考3500词,if,conjunction,如果，假使；是否，是不是
高考3500词,ignore,verb,不注意，忽视
高考3500词,ill,adjective,有病的；不健康的
高考3500词,illegal,adjective,不合法的
高考3500词,illness,noun,疾病
高考3500词,imagine,verb,想像，设想
高考3500词,immediate,adjective,立即的，马上
高考3500词,immediately,adverb,立即
高考3500词,immigration,noun,移民
高考3500词,import,verb/noun,进口，输入
高考3500词,importance,noun,重要性
高考3500词,important,adjective,重要的
高考3500词,impossible,adjective,不可能的
高考3500词,impress,verb,留下极深的印象
高考3500词,impression,noun,印象，感觉
高考3500词,improve,verb,改进，更新
高考3500词,in,preposition,在……里(内)
高考3500词,inch,noun,英寸
高考3500词,incident,noun,事件
高考3500词,include,verb,包含，包括
高考3500词,income,noun,收入，所得
高考3500词,increase,verb/noun,增加，繁殖
高考3500词,indeed,adjective,确实； 实在
高考3500词,independence,noun,独立
高考3500词,independent,adjective,独立的； 有主见的
高考3500词,India,noun,印度
高考3500词,Indian,adjective,（美洲）印地安人的；
高考3500词,indicate,verb,指出，显示
高考3500词,influence,noun/verb,影响
高考3500词,infer,verb,推断
高考3500词,Inform,verb,告诉； 通知
高考3500词,information,noun,信息
高考3500词,injure,verb,损害，伤害
高考3500词,injury,noun,受伤处
高考3500词,ink,noun,墨水，油墨
高考3500词,inn,noun,小旅店；小饭店
高考3500词,Innocent,,a无辜的，无罪的
高考3500词,insect,noun,昆虫
高考3500词,insert,verb,插入
高考3500词,inside,preposition,在……里面 ad. 在里面
高考3500词,insist,verb,坚持；坚决认为
高考3500词,inspect,verb,检查；检验；审视
高考3500词,inspire,verb,鼓舞； 激励
高考3500词,instant,adjective,瞬间；刹那
高考3500词,instead,adverb,代替，顶替
高考3500词,institute,noun,"(研究)所, 院，学院"
高考3500词,institution,noun,公共机构； 学校
高考3500词,instruct,verb,通知； 指示；教
高考3500词,instruction,noun,说明，须知；教导
高考3500词,instrument,noun,乐器；工具，器械
高考3500词,insurance,noun,保险
高考3500词,insure,verb,给……保险
高考3500词,intelligence,noun,智力
高考3500词,intend,verb,想要，打算
高考3500词,intention,noun,目的，打算
高考3500词,interest,noun,兴趣，趣味；利息
高考3500词,interesting,adjective,有趣的
高考3500词,international,adjective,国际的
高考3500词,Internet,noun,互联网
高考3500词,interpreter,noun,翻译
高考3500词,interrupt,verb,打扰，打断
高考3500词,interval,noun,间歇；间隔
高考3500词,interview,noun/verb,采访，会见，面试
高考3500词,into,preposition,到……里；向内；变成
高考3500词,introduce,verb,介绍
高考3500词,introduction,noun,引进，介绍
高考3500词,invent,verb,发明，创造
高考3500词,invention,noun,发明，创造
高考3500词,invitation,noun,邀请，请帖
高考3500词,invite,verb,邀请，招待
高考3500词,iron,noun,铁，熨斗 vt. 熨烫
高考3500词,island,noun,岛
高考3500词,it,pronoun,它
高考3500词,its,pronoun,它的
高考3500词,itself,pronoun,它自己
高考3500词,jacket,noun,短上衣，夹克衫
高考3500词,jam,noun,果酱；阻塞
高考3500词,January,noun,1月
高考3500词,Japan,noun,日本
高考3500词,Japanese,adjective,日本的， n. 日本人，日语
高考3500词,jar,noun,罐子； 坛子
高考3500词,jazz,noun,爵士音乐，爵士舞曲
高考3500词,jeans,noun,牛仔裤
高考3500词,jet,noun,喷气式飞机；喷射（器）
高考3500词,jewelry,noun,（总称）珠宝
高考3500词,job,noun,（一份）工作
高考3500词,jog,verb,慢跑
高考3500词,join,verb,参加，加入；连接；会合
高考3500词,joke,noun,笑话
高考3500词,journalist,noun,记者，新闻工作者
高考3500词,journey,noun,旅行，路程
高考3500词,joy,noun,欢乐，高兴，乐趣
高考3500词,judge,noun,裁判； 法官 vt. 判断，断定
高考3500词,judgment,noun,裁判
高考3500词,juice,noun,汁、液
高考3500词,juicy,adjective,多汁的；水分多的
高考3500词,July,noun,7月
高考3500词,jump,noun,跳跃；跳变 v. 跳跃；
高考3500词,June,noun,6月
高考3500词,jungle,noun,丛林，密林
高考3500词,junior,adjective,初级的；年少的
高考3500词,junk,noun,（口语）废品，破烂货
高考3500词,just,adverb,刚才；恰好；不过；仅
高考3500词,just,adjective,公正的
高考3500词,justice,noun,正义； 公正；司法
高考3500词,key,noun,钥匙；答案；键；关键
高考3500词,keyboard,noun,键盘
高考3500词,kick,verb/noun,踢
高考3500词,kid,noun,小孩
高考3500词,kill,verb,杀死，弄死
高考3500词,kilo,noun,千克；千米
高考3500词,kilogram,noun,千克
高考3500词,kilometer,noun,千米（公里）
高考3500词,kind,noun,种；类 a. 善良的；友好的
高考3500词,kindergarten,noun,幼儿园
高考3500词,Kind-hearted,adjective,好心的
高考3500词,kindness,noun,仁慈；善良
高考3500词,king,noun,国王
高考3500词,kingdom,noun,王国
高考3500词,kiss,noun/verb,吻，亲吻
高考3500词,kitchen,noun,厨房
高考3500词,kite,noun,风筝
高考3500词,knee,noun,膝盖
高考3500词,knock,noun/verb,敲；打；击
高考3500词,knowledge,noun,知识，学问
高考3500词,lack,noun/verb,缺乏，缺少
高考3500词,ladder,noun,梯子
高考3500词,lady,noun,女士，夫人
高考3500词,lake,noun,湖
高考3500词,lamb,noun,羔羊
高考3500词,lame,adjective,跛的，瘸的 ，残废的
高考3500词,lamp,noun,灯，油灯；光源
高考3500词,land,noun,陆地；土地 v. 登岸（陆）；降落
高考3500词,language,noun,语言
高考3500词,lap,noun,(人坐时)膝部；(跑道的)一圈
高考3500词,last,adjective,最近刚过去的；最后的
高考3500词,last,verb,持续
高考3500词,late,adjective,晚的，迟的 ad. 晚地，迟地
高考3500词,lately,adverb,最近，不久前
高考3500词,later,,a． 晚些的，迟些的
高考3500词,latest,adjective,最近的，最新的；最晚的
高考3500词,latter,noun,（两者之中的）后者
高考3500词,laugh,noun/verb,笑，大笑；嘲笑
高考3500词,laughter,noun,笑； 笑声
高考3500词,laundry,noun,洗衣店；要洗的衣服
高考3500词,law,noun,法律，法令；定律
高考3500词,lawyer,noun,律师
高考3500词,lazy,adjective,懒惰的
高考3500词,leader,noun,领袖，领导人
高考3500词,league,noun,联盟，社团
高考3500词,leak,verb,漏； 渗
高考3500词,learned,adjective,有才华的； 博学的
高考3500词,least,noun,最少，最少量
高考3500词,leather,noun,皮革
高考3500词,lecture,noun,讲课，演讲
高考3500词,left,adjective,左边的 ad. 向左 n. 左，左边
高考3500词,Left-handed,adjective,惯用左手的
高考3500词,leg,noun,腿；腿脚；支柱
高考3500词,legal,adjective,合法的
高考3500词,lemonade,noun,柠檬水
高考3500词,length,noun,长，长度，段，节
高考3500词,lesson,noun,课；功课；教训
高考3500词,letter,noun,信；字母
高考3500词,level,noun,水平线，水平
高考3500词,liberate,verb,解放，使获自由
高考3500词,liberation,noun,解放
高考3500词,liberty,noun,"自由,特权"
高考3500词,librarian,noun,图书管理员
高考3500词,library,noun,图书馆，图书室
高考3500词,license,noun,执照，许可证
高考3500词,lid,noun,盖子
高考3500词,lie,noun/verb,谎言; 说谎
高考3500词,lifetime,noun,一生，终生
高考3500词,lift,verb,举起，（云、烟等）消散
高考3500词,lift,noun,（英）电梯
高考3500词,light,noun,光，光亮；灯，vt. 点燃 a. 浅色的
高考3500词,lightning,noun,闪电
高考3500词,like,preposition,像，跟……一样
高考3500词,like,verb,喜欢，喜爱
高考3500词,likely,adjective,很可能的
高考3500词,limit,verb,限制；减少
高考3500词,line,noun,绳索，线，排，行v. （使）成行
高考3500词,link,verb,连接； 联系
高考3500词,lion,noun,狮子
高考3500词,lip,noun,嘴唇
高考3500词,liquid,noun/adjective,液体；液体的
高考3500词,list,noun,一览表，清单
高考3500词,listen,verb,"听,仔细听"
高考3500词,literature,noun,文学
高考3500词,literary,adjective,文学的
高考3500词,litter,verb,乱丢杂物
高考3500词,live,verb,生活；居住；活着
高考3500词,live,adjective,活的，活着的；现场（直播）的
高考3500词,lively,adjective,活泼的； 充满生气的
高考3500词,load,noun,担子，货物
高考3500词,loaf,noun,一个面包
高考3500词,local,adjective,当地的； 地方的
高考3500词,lock,noun,锁 vt. 锁，锁上
高考3500词,lonely,adjective,孤独的，寂寞的
高考3500词,long,adjective,长的，远 ad. 长久
高考3500词,look,noun,看，瞧 v. 看，观看 v.
高考3500词,link,noun,联系
高考3500词,loose,adjective,松散的； 宽松的
高考3500词,lorry,noun,（英）运货汽车，卡车
高考3500词,loss,noun,丧失； 损耗
高考3500词,lot,noun,许多，好些
高考3500词,loud,adjective,大声的
高考3500词,love,noun/verb,爱；热爱；很喜欢
高考3500词,lovely,adjective,美好的，可爱的
高考3500词,low,adjective/adverb,低；矮
高考3500词,luck,noun,运气，好运
高考3500词,luggage,noun,(总称)行李
高考3500词,lunch,noun,午餐，午饭
高考3500词,lung,noun,肺； 肺脏
高考3500词,machine,noun,机器
高考3500词,mad,adjective,发疯的；生气的
高考3500词,madam/ madame,noun,夫人，女士
高考3500词,magazine,noun,杂志
高考3500词,magic,adjective,有魔力的
高考3500词,maid,noun,女仆； 侍女
高考3500词,mail,noun,邮政，邮递 v. （美）邮寄
高考3500词,mailbox,noun,邮筒； 邮箱
高考3500词,main,adjective,主要的
高考3500词,mainland,noun,大陆
高考3500词,major,adjective,较大的； 主要的
高考3500词,majority,noun,大多数
高考3500词,make1,verb,制造，做；使得
高考3500词,make,noun,样式；制造
高考3500词,male,adjective,男（性）的；雄的
高考3500词,manage,verb,管理；设法对付
高考3500词,manager,noun,经理
高考3500词,mankind,noun,人类；（总称）人
高考3500词,manner,noun,方式，态度，举止
高考3500词,map,noun,地图
高考3500词,marathon,noun,马拉松
高考3500词,marble,noun,大理石；玻璃弹子
高考3500词,march,noun,游行，行进
高考3500词,March,noun,3月
高考3500词,mark,noun,标记 vt. 标明，作记号于
高考3500词,market,noun,市场，集市
高考3500词,marriage,noun,结婚，婚姻
高考3500词,Marxism,noun,马克思主义
高考3500词,mask,noun,口罩；面罩(具)；v. 戴面具
高考3500词,mass,noun,众多； 大量；（复）群众
高考3500词,master,verb,精通，掌握
高考3500词,match,verb,使相配，使成对
高考3500词,match,noun,比赛，竞赛
高考3500词,match,noun,火柴
高考3500词,material,noun,材料，原料
高考3500词,Mathematics， math,,数学
高考3500词,matter,noun,要紧事，问题 vi. 有重大关系
高考3500词,mature,adjective,成熟的
高考3500词,maximum,adjective/noun,最大量(的)；
高考3500词,may,,modal v. 可以；也许，可能
高考3500词,May,noun,5月
高考3500词,maybe,adverb,可能，大概，也许
高考3500词,me,pronoun,我（宾格）
高考3500词,meal,noun,一餐（饭）
高考3500词,meaning,noun,意思，含意
高考3500词,means,noun,方法，手段；财产
高考3500词,meanwhile,adverb,同时
高考3500词,measure,verb,量
高考3500词,meat,noun,（猪、牛、羊等的）肉
高考3500词,medal,noun,奖牌
高考3500词,medical,adjective,医学的，医疗的
高考3500词,medicine,noun,药
高考3500词,medium,noun,媒体；中间的，中等的
高考3500词,meeting,noun,会；集会；会见；汇合点
高考3500词,member,noun,成员，会员
高考3500词,memorial,noun,纪念馆
高考3500词,memory,noun,回忆，记忆
高考3500词,mend,verb,修理，修补
高考3500词,mental,adjective,精神的；脑力的
高考3500词,mention,noun,提及；记载 vt. 提到
高考3500词,menu,noun,菜单
高考3500词,merchant,adjective,商业的；n. 商人
高考3500词,mercy,noun,怜悯
高考3500词,merely,adverb,仅仅，只不过
高考3500词,merry,adjective,高兴的，愉快的
高考3500词,mess,noun,凌乱
高考3500词,message,noun,消息，音信
高考3500词,messy,adjective,乱七八糟的
高考3500词,metal,noun,金属 a. 金属制成的
高考3500词,method,noun,方法，办法
高考3500词,middle,noun,中间；当中；中级的
高考3500词,midnight,noun,午夜
高考3500词,might,verb/auxiliary,(may的过去式)可能，也许
高考3500词,mild,adjective,温和的，暖和的，凉爽的
高考3500词,mile,noun,英里
高考3500词,milk,noun,牛奶 vt. 挤奶
高考3500词,million,numeral,百万 n. 百万个（人或物）
高考3500词,millionaire,noun,百万富翁
高考3500词,mind,noun,思想，想法 mind2 v. 介意，关心
高考3500词,mine,noun,矿藏，矿山 vt. 开采（矿物）
高考3500词,mine,pronoun,我的〈名词性物主代词〉
高考3500词,mineral,noun,矿物质，矿物
高考3500词,minister,noun,部长；牧师
高考3500词,minority,noun,少数；少数民族
高考3500词,minus,preposition/adjective,负的，减去的
高考3500词,minute,noun,分钟；一会儿，瞬间
高考3500词,mirror,noun,镜子
高考3500词,miss,verb,失去，错过，缺
高考3500词,Miss,noun,小姐，女士(称呼未婚妇女)
高考3500词,missile,,n导弹
高考3500词,mist,noun,雾
高考3500词,mistaken,adjective,错误的
高考3500词,misunderstand,verb,误会；不理解
高考3500词,mix,verb,混合，搅拌
高考3500词,mixture,noun,混合物
高考3500词,model,noun,模型，原形；范例；模范
高考3500词,modern,adjective,现代的
高考3500词,modest,adjective,谦虚的；谦逊的
高考3500词,moment,noun,片刻，瞬间
高考3500词,Monday,noun,星期一
高考3500词,money,noun,钱；货币
高考3500词,monitor,noun,（班级内的）班长；监视器
高考3500词,monkey,noun,猴子
高考3500词,month,noun,月，月份
高考3500词,monument,noun,纪念碑，纪念物
高考3500词,moon,noun,月球；月光；月状物
高考3500词,moon cake,noun,月饼
高考3500词,moral,adjective/noun,道德的 寓意，道德启示
高考3500词,morning,noun,早晨，上午
高考3500词,mosquito,noun,蚊子
高考3500词,mother,noun,母亲
高考3500词,motivation,noun,动机
高考3500词,motor,noun,发动机，马达
高考3500词,motorbike,noun,摩托车
高考3500词,motto,noun,箴言，格言
高考3500词,mountain,noun,山，山脉
高考3500词,mountainous,adjective,多山的
高考3500词,moustache,noun,小胡子
高考3500词,mouth,noun,嘴，口
高考3500词,mouthful,noun,满口，一口
高考3500词,move,verb,移动，搬动，搬家
高考3500词,movement,noun,运动，活动
高考3500词,movie,noun,（口语）电影
高考3500词,Ms,noun,女士
高考3500词,mud,noun,"泥, 泥浆"
高考3500词,murder,verb,谋杀
高考3500词,museum,noun,博物馆，博物院
高考3500词,mushroom,noun,蘑菇
高考3500词,music,noun,音乐，乐曲
高考3500词,musical,adjective,音乐的
高考3500词,musician,noun,音乐家，乐师
高考3500词,must,,必须，应当； 必定是
高考3500词,mutton,noun,羊肉
高考3500词,my,pronoun,我的
高考3500词,myself,pronoun,我自己
高考3500词,nail,noun,钉，钉子
高考3500词,name,noun,名字，姓名，名称 vt. 命名
高考3500词,narrow,adjective,狭窄的
高考3500词,nation,noun,民族，国家
高考3500词,national,adjective,国家的
高考3500词,nationality,noun,国籍
高考3500词,nationwide,adverb,全国范围内的
高考3500词,native,adjective,本土的，本国的
高考3500词,natural,adjective,自然的
高考3500词,nature,noun,"自然, 性质，种类"
高考3500词,navy,noun,海军
高考3500词,near,adjective,近的 ad. 附近，邻近
高考3500词,nearby,adjective,附近的
高考3500词,nearly,adverb,将近，几乎
高考3500词,neat,adjective,整洁的； 灵巧的
高考3500词,necessary,adjective,必需的，必要的
高考3500词,neck,noun,颈，脖子
高考3500词,need,noun,需要，需求
高考3500词,needle,noun,针
高考3500词,Negotiate,verb,商议，谈判
高考3500词,neighborhood,noun,四邻；邻近地区
高考3500词,neither,adjective,（两者）都不；也不
高考3500词,nephew,noun,侄子，外甥
高考3500词,nervous,adjective,紧张不安的
高考3500词,nest,noun,巢； 窝
高考3500词,net,noun,网
高考3500词,network,noun,网络，网状系统
高考3500词,never,adverb,决不，从来没有
高考3500词,new,adjective,新的；新鲜的
高考3500词,news,noun,新闻，消息
高考3500词,newspaper,noun,报纸
高考3500词,next,adjective,最近的，紧挨着的
高考3500词,nice,adjective,令人愉快的；好的
高考3500词,niece,noun,侄女，甥女
高考3500词,night,noun,夜；夜间
高考3500词,nine,,九
高考3500词,nineteen,,. 十九
高考3500词,ninety,,九十
高考3500词,ninth,,第九
高考3500词,no,adverb,不，不是 a.没有，无，不
高考3500词,noble,adjective,高贵的，贵族的
高考3500词,nobody,noun,渺小人物
高考3500词,nod,verb,点头
高考3500词,noise,noun,声音，噪声，喧闹声
高考3500词,noisily,adverb,喧闹地
高考3500词,noisy,adjective,喧闹的，嘈杂的
高考3500词,none,pronoun,无任何东西或人，无一人
高考3500词,noodle,noun,面条
高考3500词,noon,noun,中午，正午
高考3500词,nor,conjunction,也不
高考3500词,normal,noun/adjective,正常的（状态）
高考3500词,north,adjective,北的；朝北的
高考3500词,northeast,noun,东北（部）
高考3500词,northern,adjective,北方的，北部的
高考3500词,nose,noun,鼻
高考3500词,not,adverb,不，没
高考3500词,note,noun,便条，笔记
高考3500词,notebook,noun,笔记簿
高考3500词,nothing,noun,没有东西
高考3500词,notice,noun,布告，通告；注意 vt. 注意
高考3500词,novel,noun,（长篇）小说
高考3500词,novelist,noun,小说家
高考3500词,November,noun,11月
高考3500词,now,adverb,现在
高考3500词,nowadays,adverb,当今，现在
高考3500词,nowhere,adverb,任何地方都不； 无处
高考3500词,nuclear,adjective,原子核的，原子能的
高考3500词,number,noun,数，数字，号码；数量
高考3500词,nurse,noun,护士；保育员
高考3500词,nursery,noun,托儿所
高考3500词,nursing,noun,（职业性的）保育，护理
高考3500词,nut,noun,坚果，坚果仁（胡桃，栗子等）
高考3500词,nutrition,noun,营养
高考3500词,o'clock,noun,点钟
高考3500词,obey,verb,服从，顺从，听从
高考3500词,object,noun,物，物体；宾语
高考3500词,observe,verb,观察，监视，观测
高考3500词,obtain,verb,获得；得到
高考3500词,obvious,adjective,显然
高考3500词,occupation,noun,职业，工作
高考3500词,occupy,verb,占领
高考3500词,occur,verb,发生
高考3500词,ocean,noun,海洋
高考3500词,October,noun,10月
高考3500词,of,preposition,"(表所属,数量,) ….的"
高考3500词,off,preposition,"离开,脱离,（走）开"
高考3500词,offer,noun/verb,提供；建议
高考3500词,office,noun,办公室
高考3500词,officer,noun,"军官;公务员,警官"
高考3500词,official,noun,（公司、政府)官员 a.官方的
高考3500词,often,adverb,经常，常常
高考3500词,oh,interjection,哦！啊！
高考3500词,oil,noun,油
高考3500词,old,adjective,老的，旧的
高考3500词,Olympic,adjective/noun,奥林匹克
高考3500词,on,preposition,在…上（时），关于
高考3500词,once,noun/adverb,"一次, conj. 一旦"
高考3500词,one,pronoun,一(pl. ones)
高考3500词,oneself,pronoun,自己；自身
高考3500词,onion,noun,洋葱；洋葱头
高考3500词,only,adjective,惟一的，仅有的 ad. 仅仅
高考3500词,onto,preposition,到…的上面
高考3500词,open,adjective,"开着的,开的 vt.开,打开"
高考3500词,opening,noun,开放，口子
高考3500词,opera,noun,歌剧
高考3500词,operate,verb,做手术，运转；实施，经营
高考3500词,operation,noun,手术，操作
高考3500词,operator,noun,接线员
高考3500词,opinion,noun,看法，见解
高考3500词,oppose,verb,反对；反抗
高考3500词,opposite,noun,相反，对面 a. 对面的
高考3500词,optimistic,adjective,乐观的
高考3500词,optional,adjective,可选择的，选修的
高考3500词,or,conjunction,或；就是；否则
高考3500词,oral,adjective,口述的，口头上的
高考3500词,orange,noun,橘子，a. 橘色的，橙色的
高考3500词,orbit,noun,（天体等的）运行轨道
高考3500词,order,noun,顺序
高考3500词,order,verb,定购，定货；点菜
高考3500词,ordinary,adjective,普通的，平常的
高考3500词,organ,noun,（人，动物）器官
高考3500词,organization,noun,组织，机构
高考3500词,origin,noun,起源，由来
高考3500词,otherwise,adverb,"要不然,否则,另样"
高考3500词,Ottawa,noun,渥太华
高考3500词,ought,verb/auxiliary,应该，应当
高考3500词,our,pronoun,我们的
高考3500词,ours,pronoun,我们的
高考3500词,ourselves,pronoun,我们自己
高考3500词,out,adverb,"出外;在外,向外;熄"
高考3500词,outcome,noun,结果，效果
高考3500词,outdoors,adverb,"在户外, 在野外"
高考3500词,outer,adjective,外部的，外面的
高考3500词,outgoing,adjective,"爱交际的,外向的"
高考3500词,outing,noun,郊游，远足
高考3500词,outline,noun,概述，略述
高考3500词,output,noun,产量，输出量
高考3500词,outside,noun,外面 ad. 在外面
高考3500词,outstanding,adjective,优秀的，杰出的
高考3500词,overcoat,noun,大衣
高考3500词,overcome,verb,克服，解决
高考3500词,overlook,verb,"忽略,不予理会"
高考3500词,owe,verb,欠（债等）
高考3500词,own,adjective,"自己的 v. 拥有,所有"
高考3500词,owner,noun,物主，所有人
高考3500词,ownership,noun,所有制
高考3500词,oxygen,noun,氧；氧气 P
高考3500词,pace,noun,步子；节奏
高考3500词,Pacific,adjective,太平洋的
高考3500词,pack,noun,包，捆；
高考3500词,package,noun,一包，一袋，一盒
高考3500词,packet,noun,小包裹，袋
高考3500词,page,noun,页，页码
高考3500词,pain,noun,疼痛，疼
高考3500词,painful,adjective,使痛的，使痛苦的
高考3500词,paint,noun,油漆 vt. 油漆，粉刷，绘画
高考3500词,painter,noun,绘画者，（油）画家
高考3500词,painting,noun,油画，水彩画
高考3500词,pair,noun,一双，一对
高考3500词,palace,noun,宫，宫殿
高考3500词,pale,adjective,苍白的，灰白的
高考3500词,pan,noun,平底锅
高考3500词,panda,noun,熊猫
高考3500词,panic,noun,惊慌
高考3500词,paper,noun,纸；报纸
高考3500词,paperwork,noun,日常文书工作
高考3500词,paragraph,noun,（文章的）段落
高考3500词,parcel,noun,包裹
高考3500词,pardon,noun,原谅，宽恕，对不起
高考3500词,parent,noun,父(母)，双亲
高考3500词,Paris,noun,巴黎
高考3500词,park,noun,公园
高考3500词,park,verb,停放（汽车）
高考3500词,parking,noun,停车
高考3500词,parrot,noun,鹦鹉
高考3500词,part,noun,部分；角色；部件；零件
高考3500词,participate,verb,参加
高考3500词,particular,adjective,特殊的，个别的
高考3500词,partly,adverb,部分地，在一定程度上
高考3500词,partner,noun,搭档，合作者
高考3500词,Part-time,adjective/adverb,兼职的
高考3500词,party,noun,聚会，晚会；党派
高考3500词,pass,verb,传，递；经过；通过
高考3500词,passage,noun,（文章等的）一段；走廊
高考3500词,passenger,noun,乘客，旅客
高考3500词,Passer-by,noun,过客，过路人
高考3500词,passive,adjective,被动的
高考3500词,passport,noun,护照
高考3500词,past,adverb,过 n. 过去，昔日
高考3500词,path,noun,小道，小径
高考3500词,patience,noun,容忍； 耐心
高考3500词,patient,noun,病人
高考3500词,pattern,noun,式样
高考3500词,pause,noun/verb,中止，暂停；停止
高考3500词,pavement,noun,人行道
高考3500词,pea,noun,豌豆
高考3500词,peace,noun,和平
高考3500词,peaceful,adjective,和平的，安宁的
高考3500词,peach,noun,桃子
高考3500词,pear,noun,梨子，梨树
高考3500词,peasant,noun,农民；佃农
高考3500词,pen,noun,钢笔，笔
高考3500词,pencil,noun,铅笔
高考3500词,pension,noun,养老金
高考3500词,people,noun,人，人们；人民
高考3500词,pepper,noun,胡椒粉
高考3500词,per,preposition,每，每一
高考3500词,percentage,noun,百分率
高考3500词,perfect,adjective,完美的，极好的
高考3500词,perform,verb,表演，履行；行动
高考3500词,performance,noun,演出，表演
高考3500词,performer,noun,表演者，执行者
高考3500词,perfume,noun,香味，香料
高考3500词,perhaps,adverb,可能，或
高考3500词,period,noun,时期，时代
高考3500词,permanent,adjective,永久的
高考3500词,permission,noun,允许，许可，同意
高考3500词,permit,verb,允许；执照 n. 许可证
高考3500词,person,noun,人
高考3500词,personal,adjective,个人的，私人的
高考3500词,personally,adverb,就自己而言
高考3500词,personnel,noun,人员，职员
高考3500词,persuade,verb,说服，劝说
高考3500词,pet,noun,宠物，爱畜
高考3500词,petrol,noun,石油
高考3500词,Phenomenon,noun,现象
高考3500词,physical,adjective,身体的；物理的
高考3500词,physician,noun,(内科)医生
高考3500词,physicist,noun,物理学家
高考3500词,physics,noun,物理（学）
高考3500词,pianist,noun,钢琴家
高考3500词,piano,noun,钢琴
高考3500词,pick,verb,拾起，采集；挑选
高考3500词,picnic,noun/verb,野餐
高考3500词,picture,noun,图片，画片，照片
高考3500词,pie,noun,甜馅饼
高考3500词,piece,noun,一块（片，张，件……）
高考3500词,pig,noun,猪
高考3500词,pile,noun,堆
高考3500词,pill,noun,药丸，药片
高考3500词,pillow,noun,枕头
高考3500词,pilot,noun,飞行员
高考3500词,pin,noun,"别针 v. 别住, 钉住"
高考3500词,pine,noun,松树
高考3500词,pineapple,noun,菠萝
高考3500词,pink,adjective,粉红色的
高考3500词,pioneer,noun,先锋，开拓者
高考3500词,pipe,noun,管子，输送管
高考3500词,pity,noun,怜悯，同情
高考3500词,place,noun,地方，处所 v. 放置，安置
高考3500词,plain,adjective,家常的； 普通的
高考3500词,plan,noun/verb,计划，打算
高考3500词,plane,noun,飞机
高考3500词,planet,noun,行星
高考3500词,plant,verb,种植，播种 n. 植物
高考3500词,plastic,adjective,塑料的
高考3500词,plate,noun,板；片；牌；盘子；盆子
高考3500词,platform,noun,讲台；（车站的）月台
高考3500词,play,verb,玩；游戏；播放 n. 玩耍，戏剧
高考3500词,player,noun,比赛者，选手
高考3500词,playground,noun,操场，运动场
高考3500词,pleasant,adjective,令人愉快的，舒适的
高考3500词,please,verb,请；使人高兴，使人满意
高考3500词,pleased,adjective,高兴的
高考3500词,pleasure,noun,高兴，愉快
高考3500词,plenty,noun,充足，大量
高考3500词,plot,noun,情节
高考3500词,plug,noun,塞子
高考3500词,plus,verb/preposition,把……塞住 ，加
高考3500词,pocket,noun,（衣服的）口袋
高考3500词,poem,noun,诗
高考3500词,poet,noun,诗人
高考3500词,point,verb,指，指向 n. 点； 分数
高考3500词,poison,noun,毒药
高考3500词,pole,noun,杆，电线杆；
高考3500词,police,noun,警察，警务人员
高考3500词,policy,noun,政策
高考3500词,polite,adjective,有礼貌的，有教养的
高考3500词,political,adjective,政治的
高考3500词,politician,noun,政治家
高考3500词,politics,noun,政治
高考3500词,pollute,verb,污染
高考3500词,pollution,noun,污染
高考3500词,pond,noun,池塘
高考3500词,pool,noun,水塘，水池
高考3500词,poor,adjective,贫穷的；可怜的；差的
高考3500词,popular,adjective,流行的，受欢迎的
高考3500词,population,noun,人口，人数
高考3500词,pork,noun,猪肉
高考3500词,port,noun,港口，码头
高考3500词,porter,noun,搬运工
高考3500词,position,noun,位置
高考3500词,possess,verb,占有； 拥有
高考3500词,possession,noun,所有，拥有；财产
高考3500词,possibility,noun,. 可能，可能性
高考3500词,possible,adjective,可能的
高考3500词,possibly,adverb,可能地，也许
高考3500词,post,noun,邮寄，邮件 v. 邮寄
高考3500词,postage,noun,邮费
高考3500词,postcard,noun,明信片
高考3500词,postman,noun,邮递员
高考3500词,postpone,verb,推迟，延期
高考3500词,pot,noun,锅，壶，瓶，罐
高考3500词,potato,noun,土豆，马铃薯
高考3500词,potential,,"a,有潜力的"
高考3500词,pound,noun,磅；英镑
高考3500词,pour,verb,倾泻，不断流出
高考3500词,powder,noun,粉，粉末
高考3500词,power,noun,力，动力，电力
高考3500词,powerful,adjective,强有力的，强大的
高考3500词,practical,adjective,实际的，适用的
高考3500词,practice,noun,练习
高考3500词,praise,noun/verb,赞扬，表扬
高考3500词,pray,verb,祈祷； 祈求
高考3500词,prayer,noun,祈祷
高考3500词,precious,adjective,"宝贵的, 珍贵的"
高考3500词,precise,adjective,精确的
高考3500词,predict,verb,预测
高考3500词,prefer,verb,宁愿（选择），更喜欢
高考3500词,preference,noun,选择，趋向
高考3500词,pregnant,adjective,怀孕的，重要的
高考3500词,prejudice,noun,偏见
高考3500词,premier,adjective,首要的，n.总理
高考3500词,preparation,noun,准备
高考3500词,prepare,verb,"准备, 预备"
高考3500词,prescription,noun,处方，药方
高考3500词,present,adjective,出现的，出席的
